TDA,person_zscore,woman_zscore,man_zscore,girl_zscore,boy_zscore
amiable,0.040205038159742953,0.015263359665443635,0.01672919956232513,-0.023361817115423292,-0.010534227649182716
amicable,0.017061405087173784,-0.04598629028069811,-0.024518717258007944,-0.025200808709048582,-0.013700909611490064
amiss,-0.017521450790535038,-0.035400260229057595,-0.020719305968400544,-0.023156877487604723,-0.01226634374749427
amnesic,-0.018338710333410137,0.030119609108192117,-0.025572235479825976,-0.02570564332557499,-0.01392730652890423
amoeboid,-0.01897937913435131,-0.04949388886707832,-0.026364655776990046,-0.025868843582527844,-0.014012690509186144
amoral,0.015253308753379317,-0.03501933075616661,0.015340380814165768,-0.017466387155175796,-0.012841320045688978
amorevolous,-0.018979981833129243,-0.04948741306603917,-0.0264232837684302,-0.025713840910687732,-0.014012834253260692
amorous,-0.01737680308383148,-0.02355335362214791,-0.013229604862255408,-0.008380730321885911,-1.4153105931339496e-4
amorphic,-0.018974557544127857,-0.049493127008132534,-0.026418720506829106,-0.025868843582527844,-0.014012834253260692
amorphous,-0.018689481022166263,-0.0477195193823521,-0.0239631897587442,-0.025555354265174707,-0.013821654634110952
amort,-0.01897636564046165,-0.04948474655972893,-0.02632219760383203,-0.025858869853974006,-0.014000184774700409
amphibious,-0.016665618525872325,-0.04290457084501003,-0.0221874857878833,-0.025678318041865846,-0.013947718187490141
amplifying,-0.018945869082298318,-0.049364372846295385,-0.026300373309218097,-0.02584363600830616,-0.014012546765111595
ampullous,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
amurcous,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
amusing,5.474585718509925e-4,-0.04244745547754085,0.002940213419885744,-0.017807953201540078,-0.003950749034853327
anachronistic,-0.018662962275937278,-0.04663387038461279,-0.025213126632087624,-0.025412579657794438,-0.013705221933726525
anachronous,-0.01897974075361807,-0.04949350793760543,-0.02642179574834289,-0.025868911895737118,-0.014012834253260692
anal,0.17388362710494712,0.3961928325564303,0.09460225079840369,0.5732379334272124,0.08660801793081298
analgesic,-0.01891356442780119,-0.04859946646473028,-0.026146611233529026,-0.025745948119045976,-0.014012259276962497
analytical,0.020195438732417526,-0.04122848116428969,-0.02534208837298814,-0.024536804314916418,-0.013250990658152707
anarchistic,-0.018921761131181058,-0.049280187432786476,-0.026291445188694217,-0.02582553300784885,-0.013993285059122073
ancestral,-0.018735286129289055,-0.04259982726669724,-0.025094085025102537,-0.025623667474447564,-0.013853278330511662
anchor,0.013324672663998553,0.16534957198449238,0.012661944657001283,-0.004281937765514534,-0.009614265572071186
ancient,0.017543564109518975,0.057165601683452166,0.07873003653372526,0.0086292587870553,-0.009068038088786215
ancipital,-0.018979981833129243,-0.04949388886707832,-0.026423382969769357,-0.02586877526931857,-0.014012834253260692
andante,-0.01891621630242409,-0.048767075432802315,-0.025853967283024016,-0.025576531360049292,-0.01387627738243945
anecdotal,-0.017954188513089848,-0.041761782426337074,-0.02324894011683367,-0.024529972993989135,-0.0131647442134235
angelic,-0.012434673104793273,0.12459011838515681,0.0109755218913792,0.0025493831617710927,-0.006681886451278183
angler,-0.017557612717210926,-0.03898099727423287,-0.02428063404403777,-0.023102226920186437,-0.011741677875391602
anglican,-0.018763010273073904,-0.045266333576934145,-0.025922416207040444,-0.024953514891480844,-0.013884902026912371
anglo-catholic,-0.01893731075965169,-0.04925695073494012,-0.02637249268278323,-0.025827514090917766,-0.014012259276962497
angry,0.10999755664420935,0.7847408949052367,0.7106425669462353,0.0875310154972043,0.07007744935771516
anguine,-0.018969133255126475,-0.04949350793760543,-0.026421101338968807,-0.025868706956109298,-0.014012834253260692
anguished,-0.018298932214066657,-0.037228721698934326,-0.02026297980829104,-0.024734912621807704,-0.013710252976335728
angular,-0.017921642779081547,-0.024200933726062586,-0.016949655080539416,0.006374922881051044,-0.01175605228284647
angulate,-0.018979861293373656,-0.0494946507260241,-0.02642278776173443,-0.02586850201648148,-0.014012834253260692
anile,-0.018929355135782994,-0.049259998170723254,-0.02628053304138725,-0.02542146037499991,-0.013964320628100515
animal,0.040687197182088145,0.14668402781283404,0.08666614366606447,0.05405754295350472,0.025229298098528034
animal-spirits,-0.01886968795676778,-0.0494946507260241,-0.026337474610061785,-0.025868706956109298,-0.01401261863714887
animated,-0.01208510781359301,0.12687569522250272,0.02069725312849474,0.11690569548453249,0.0232887530921209
animating,-0.018588227627473773,-0.045266333576934145,-0.024419515918853704,-0.023997129961660854,-0.013314238050954124
animative,-0.018979861293373656,-0.04949426979655121,-0.026423382969769357,-0.025868706956109298,-0.014012690509186144
animose,-0.018979861293373656,-0.0494946507260241,-0.025989873117665326,-0.025868911895737118,-0.014012834253260692
anisometric,-0.018979981833129243,-0.04949426979655121,-0.0264232837684302,-0.025868911895737118,-0.014012834253260692
annihilative,-0.018979981833129243,-0.04949426979655121,-0.026422688560395275,-0.025868911895737118,-0.014012834253260692
annoyed,-0.016954913939279437,0.147445886758616,-6.310347896669033e-4,-0.018354458875722925,-0.011245760818198667
annoying,0.05949139905355059,0.033547974364210996,0.039843111585263095,0.0037790209286825056,-5.008912456850866e-4
anomalous,-0.018253127106943864,-0.047041464920606145,-0.025505770582592634,-0.025788302308795145,-0.013710252976335728
anormal,-0.016062919747940836,-0.044961589998621355,-0.02487584207896321,-0.02304757635276815,-0.012295092562404006
answerable,-0.018470098666999203,-0.049491222360768083,-0.025725997555515048,-0.025574481963771108,-0.013823810795229183
antagonistic,-0.01743707296162463,-0.046851000184160656,-0.025292487703411016,-0.02550002056566369,-0.013716002739317674
antagonizing,-0.018941770730608386,-0.049133148656250555,-0.026388563299726216,-0.025862627080484014,-0.014006653258055099
anthropoid,-0.018953101467633498,-0.04939294255676221,-0.026180339688841467,-0.025768491478106018,-0.013994794371904833
anti-racist,-0.013917312098504737,-0.0438188015799484,-0.02574385379656281,-0.025708375853945906,-0.013954258542882106
antialcoholic,-0.018979861293373656,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
anticipative,-0.018887045681572207,-0.0494946507260241,-0.02641812529879418,-0.025868365390062934,-0.01401261863714887
antiquarian,-0.018933332947717343,-0.04915829000146136,-0.02623093237181013,-0.02582355192477994,-0.013928025249276972
antiquated,-0.01850987678634268,-0.04612342489093887,-0.024945283016371177,-0.02525887493693051,-0.01359813259818776
antisocial,0.04791958251726601,-0.04039043632392952,-0.022167645520052452,-0.024325033366170565,-0.01162668261575266
antrorse,-0.018979981833129243,-0.04949426979655121,-0.0264232837684302,-0.025868911895737118,-0.014012834253260692
anxious,0.024173250666765348,-0.013573001432404056,-0.006285511121458595,0.012181545669243827,-0.009822694480166767
anythingarian,-0.018978053197039862,-0.0494946507260241,-0.0264232837684302,-0.025868911895737118,-0.014012834253260692
apache,-0.017039291768189847,-0.012658770697465687,-0.02324894011683367,-0.020574638177090755,-0.012683201563685433
apathetic,-0.012012783960241231,-0.042828384950431835,-0.021651798556450403,-0.024120093738351996,-0.01303537454632969
aphasic,-0.018083166051567186,-0.04913467237414212,-0.02586686345711407,-0.025845685404584345,-0.013989619585221082
aphonic,-0.018928029198471547,-0.04923638054340401,-0.02632219760383203,-0.025813373256598285,-0.013984085438350956
aphoristic,-0.018978896975328965,-0.049469128451340404,-0.026395507393467015,-0.025811665426366464,-0.013955264751403948
aphrodisiac,-0.01810124701490513,0.06592697955994486,-0.011840786114096046,0.009585643716875288,-0.007982770325943706
aping,-0.018975039703150204,-0.049335422206355665,-0.0262606927735564,-0.025679684306051304,-0.01397998873222632
apish,-0.01897190566950496,-0.04938303839046704,-0.024171512570968102,-0.025848622872583077,-0.013983151101866391
aplastic,-0.01897877643557338,-0.04949388886707832,-0.026411776413088308,-0.025868638642900024,-0.01400765946657694
aplomb,-0.018523136159457172,-0.04549489126066874,-0.024796481007639818,-0.02511063527280841,-0.013554290655450415
apocryphal,-0.018612335578591033,-0.04827948570750185,-0.025713101381424994,-0.025661239739547634,-0.013866215297221042
apodal,-0.01897708887899517,-0.04949198421971386,-0.026421299741647118,-0.02586877526931857,-0.014012834253260692
apolaustic,-0.01897877643557338,-0.04949426979655121,-0.0264232837684302,-0.025775322799033305,-0.014012762381223419
apolitical,-0.015520490847802496,-0.04831376936006204,-0.024598078329331335,-0.025742532458582334,-0.013962667571243204
apollonian,-0.018966481380503577,-0.04945274848400609,-0.026073202242554886,-0.02583427709863578,-0.01396705176551694
apologetic,-0.017171885499334776,-0.04244745547754085,-0.022911655563709252,-0.02317737145038658,-0.012762260804687205
apoplectic,-0.018797966802193932,0.11392409314420918,-0.024231033374460646,-0.025794450497629705,-0.013965614324771452
aposematic,-0.018979861293373656,-0.0494946507260241,-0.026356422065840244,-0.025841654925237247,-0.014012762381223419
apostate,-0.01855929808613306,-0.045113961787777754,-0.02482624140938609,-0.02542624229964901,-0.013667129753971125
apostic,-0.018979620213862482,-0.04949388886707832,-0.026422688560395275,-0.025868911895737118,-0.014012762381223419
apothegmatic,-0.018979861293373656,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
appalled,-0.018919832495091677,-0.022067728677873058,-0.023725106544774024,-0.02509697263095384,-0.013788593496964758
appalling,-0.01529146531218853,-0.02111540499564559,-0.011543182096633325,-0.02138073404651046,-0.011209824799561497
apparent,-0.014544118827553484,-0.016201414795351865,-0.010947974061707885,-0.019058084931233347,-0.0093411518304287
appealing,-5.524020608049621e-5,0.059451178520798086,0.019010830362872655,0.036705987798199224,0.016317165476510083
appeasing,-0.01890717582075512,-0.0487213638960554,-0.010947974061707885,-0.025271171314599623,-0.0137893122173375
appetent,-0.018979620213862482,-0.049456557778735,-0.026422886963073586,-0.02586850201648148,-0.014012474893074322
appetizing,-0.018808815380196697,-0.032505196235086097,-0.018209512087798266,-2.514584184160145e-4,-0.009355526237883568
applause-seeking,-0.018979981833129243,-0.04949426979655121,-0.02642278776173443,-0.025868911895737118,-0.014012762381223419
apposite,-0.018772653453520808,-0.04814616039199001,-0.025868847483897152,-0.02586829707685366,-0.0138489660082752
appreciated,-0.015628976627830166,-0.041914154215493465,-0.014717624949569012,-0.01969339777747091,-0.012632891137593397
appreciative,-0.012784238395993538,0.10821015105084437,-0.017177818160594167,-0.018559398503541494,-0.007177803508471118
apprehensive,-0.017521450790535038,-0.039819042114593035,-0.02280253409063959,-0.025868911895737118,0.017035885849253467
apprising,-0.018979138054840135,-0.0494946507260241,-0.02642139894298627,-0.025868843582527844,-0.014012834253260692
approachable,-0.0017427967842886646,-0.032543289182375194,0.018415622327947214,-0.022378106901894162,-0.01282694563823411
approachless,-0.018979861293373656,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
approbative,-0.018968771635859714,-0.049484365630256044,-0.02642278776173443,-0.025868911895737118,-0.014012834253260692
approbatory,-0.01897841481630662,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012690509186144
appropriative,-0.018609924783479306,-0.04949198421971386,-0.026413264433175623,-0.025868706956109298,-0.014012834253260692
approved,-0.0015017172731160691,-0.03505742370345571,-0.007971933887080679,-0.014665545574988687,-0.010124557036718988
approving,-0.01791079420107878,-0.047041464920606145,-0.02502464408769457,-0.023218359375950293,-0.013736845630127233
approximating,-0.018935261583806724,-0.049447034541912724,-0.026286485121736505,-0.02586857032969075,-0.014012331148999772
aprioristic,-0.018979981833129243,-0.0494946507260241,-0.026423085365751893,-0.025868911895737118,-0.014012834253260692
apt,-0.013109695736076541,0.0030736165329320617,-0.009559155313548522,-0.010908319064981593,-0.007141867489833948
aquiline,-0.01892790865871596,-0.04898039593762127,-0.026229940358418587,-0.025868433703272208,-0.01398430105446278
arable,-0.01885992423656529,-0.04853470845433881,-0.025898607885643424,-0.025821229275664662,-0.013869808899084759
arbitrary,-0.01053014496652977,-0.048260439233857304,-0.017693665124196217,-0.022760660873822156,-0.01230227976613144
arbitrative,-0.01897974075361807,-0.0494946507260241,-0.0264232837684302,-0.025868911895737118,-0.014012834253260692
arcadian,-0.018959731154190744,-0.04891182863250089,-0.02621506015754545,-0.025313525504348795,-0.013865496576848298
arch,-0.013374883198366397,0.028976820689519157,0.017522810275559055,-0.009951934135161605,-0.007867775066304766
archaic,-0.018071112076008557,-0.0237438183585934,-0.02394334949091335,-0.023935648073315285,-0.013494636864512712
archangelic,-0.018975280782661374,-0.04949426979655121,-0.026416240473350252,-0.025868706956109298,-0.013989188352997435
archetypal,-0.018301343009178385,0.06211768483103499,-0.020382021415276126,-0.02509697263095384,-0.013608913403778912
architectonical,-0.018979981833129243,-0.049460367073463914,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
arctic,-0.017997582825100916,-0.0408856446386878,-0.02196924284174397,-0.021715468771947456,-0.01115951437346946
ardent,-0.01790235641818774,-0.03387654233749365,-0.012138390131558766,0.011361787157969552,0.008554985450881543
arduous,-0.018734080731733195,-0.04797474212918906,-0.02563175628331852,-0.025590194001903863,-0.013832435439702103
ardurous,-0.018979861293373656,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
areel,-0.018979861293373656,-0.04949388886707832,-0.026405328326043285,-0.025868843582527844,-0.014012690509186144
arenaceous,-0.018978896975328965,-0.04949084143129519,-0.02642258935905612,-0.025868365390062934,-0.014012834253260692
arenose,-0.018979981833129243,-0.0494946507260241,-0.026415942869332788,-0.025868911895737118,-0.014012834253260692
arguing,-0.018113300990463762,-0.03837151011760729,-0.024300474311868617,-0.02088204761881861,-0.01239571341458808
argumental,-0.01891754223973554,-0.049492746078659645,-0.026387372883656366,-0.02586877526931857,-0.014012762381223419
argumentative,0.036829925003326616,-0.01627760068993006,-0.012138390131558766,-0.016305062597537237,-0.012388526210860645
arid,-0.018807609982640836,-0.04622246655389053,-0.025659532658281706,-0.024639274128825703,-0.01350685511084935
aristocratic,-0.017774584277266265,0.06326047324970795,-0.026423382969769357,-0.02022624080979919,-0.011576372189660624
armipotent,-0.018979981833129243,-0.0494946507260241,-0.026422886963073586,-0.025868911895737118,-0.014012834253260692
