TDA,person_zscore,woman_zscore,man_zscore,girl_zscore,boy_zscore,freq_index
saliferous,NA,NA,NA,NA,NA,NA
salified,NA,NA,NA,NA,NA,NA
saline,NA,NA,NA,NA,NA,NA
salivating,NA,NA,NA,NA,NA,NA
sallow,-0.12756982062485236,-0.0502943815104611,-0.0327368271248635,-0.04458855650113391,-0.05644202026211974,-0.06972369472464178
sallowish,NA,NA,NA,NA,NA,NA
sallying,NA,NA,NA,NA,NA,NA
saltant,NA,NA,NA,NA,NA,NA
saltatory,NA,NA,NA,NA,NA,NA
saltish,NA,NA,NA,NA,NA,NA
saltless,NA,NA,NA,NA,NA,NA
salty,-0.1281029801065182,-0.05660325771896919,-0.04962172148912613,-0.04858332610735829,NA,-0.07810931977153783
salubrious,NA,NA,NA,NA,NA,NA
salutary,NA,NA,NA,NA,NA,NA
salvable,NA,NA,NA,NA,NA,NA
salved,NA,NA,NA,NA,NA,NA
salving,NA,NA,NA,NA,NA,NA
salvy,NA,NA,NA,NA,NA,NA
samaritan,NA,1.1948420342280217,-0.04285291982355852,-0.04572212685494097,-0.0603847804569398,-0.0496532757118131
samely,NA,NA,NA,NA,NA,NA
sammy,NA,NA,NA,-0.04860124711289642,-0.00366370725983507,-0.04860124711289642
samson,NA,NA,-0.0509083574684173,NA,NA,NA
sanable,NA,NA,NA,NA,NA,NA
sanatory,NA,NA,NA,NA,NA,NA
sanctified,-0.09582524239751504,-0.05253859666008654,-0.04716502275554733,-0.04960074103457621,NA,-0.06598819336405926
sanctimonious,-0.12635255145787036,-0.05599197301185159,-0.05001564519341556,NA,NA,-0.09117226223486097
sanctionable,-0.1306217070712481,NA,NA,NA,NA,NA
sand-blind,NA,NA,NA,NA,NA,NA
sand-lot,NA,NA,NA,NA,NA,NA
sandy,-0.12908234435761834,-0.05720563466476022,-0.04593945418635439,-0.04813800933992974,-0.05538968869828158,-0.07245391926514747
sane,1.8095028083915572,0.03156315116805505,0.16776283617316998,-0.04178489131656134,-0.05799546867992324,0.024886406836185114
sang-froid,NA,NA,NA,NA,NA,NA
sanguinary,-0.13008450758697782,NA,-0.05076551392478164,NA,NA,-0.13008450758697782
sanguine,-0.0999394520539221,-0.05654377142953551,-0.04449218653231102,-0.04996849917137372,-0.06043769209259916,-0.06672235368685762
sanguineless,NA,NA,NA,NA,NA,NA
sanguineous,NA,NA,-0.05109974765134462,NA,NA,NA
sanguisugent,NA,NA,NA,NA,NA,NA
sanguivorous,NA,NA,NA,NA,NA,NA
sanified,NA,NA,NA,NA,NA,NA
sanifying,NA,NA,NA,NA,NA,NA
sanitary,-0.13021287791076613,NA,-0.04996640550638968,NA,NA,-0.13021287791076613
sannyasin,NA,NA,NA,NA,NA,NA
santon,NA,NA,NA,NA,NA,NA
sap-headed,NA,NA,NA,NA,NA,NA
sapful,NA,NA,NA,NA,NA,NA
sapient,-0.13016530319981837,-0.05780670565841582,-0.0503791205114598,NA,NA,-0.09398600442911709
sapiential,NA,NA,NA,NA,NA,NA
sapientized,NA,NA,NA,NA,NA,NA
sapless,NA,NA,-0.05093735742440394,NA,NA,NA
sapling,NA,NA,-0.05108324614528678,NA,NA,NA
saponaceous,NA,NA,NA,NA,NA,NA
saporous,NA,NA,NA,NA,NA,NA
sapphic,NA,NA,NA,NA,NA,NA
sapphirine,NA,NA,NA,NA,NA,NA
sapping,NA,NA,-0.05103468113571519,NA,NA,NA
sappy,NA,-0.05690895770010856,NA,-0.04775439134320956,-0.05986343393280494,-0.05838619581645675
saprogenic,NA,NA,NA,NA,NA,NA
saprophytic,NA,NA,NA,NA,NA,NA
saprostomous,NA,NA,NA,NA,NA,NA
sarcastic,-0.10471132922632331,-0.05252438751237884,-0.04426577777047192,-0.0470438250565922,-0.05804297722996196,-0.06558062975631408
sarcophilous,NA,NA,NA,NA,NA,NA
sardonic,-0.1292025600681814,-0.05699546810704405,-0.04848469738699034,NA,NA,-0.09309901408761273
sargus,NA,NA,NA,NA,NA,NA
sassy,-0.13019084792492083,-0.04073788574012994,-0.05066215779167139,7.684173029748605e-5,-0.05804278680853612,-0.06990841956631456
satanic,-0.12605285062663676,-0.05634344859866255,-0.05013434118750927,-0.05024200832616724,NA,-0.07754610251715552
sated,-0.12831271741739886,-0.05386039608764388,-0.04796706748399763,NA,NA,-0.09108655675252136
sateless,NA,NA,NA,NA,NA,NA
satellite,-0.12963474812504916,NA,-0.05040430387953514,NA,NA,-0.12963474812504916
satiable,NA,NA,NA,NA,NA,NA
satiate,NA,NA,-0.05097664504755318,NA,NA,NA
satiny,NA,NA,NA,NA,NA,NA
satiric,NA,NA,-0.05109717580651129,NA,NA,NA
satirical,-0.12972985745050591,-0.05765039415167176,-0.05086020904938725,-0.05015994802926386,NA,-0.07941348688385497
satisfiable,NA,NA,NA,NA,NA,NA
satisfied,-0.08646036112988635,-0.02580690139382704,-0.02290566000748882,-0.04866586010038484,-0.05906798172348072,-0.055000276086894735
satisfying,-0.12720462082894937,-0.05652355380210788,-0.04771538053973518,NA,-0.06070008312613684,-0.08147608591906469
satrap,NA,NA,NA,NA,NA,NA
saturable,NA,NA,NA,NA,NA,NA
saturant,NA,NA,NA,NA,NA,NA
saturated,-0.12947864953866678,NA,-0.05044597196362753,NA,NA,-0.12947864953866678
saturnalian,NA,NA,NA,NA,NA,NA
saturnine,-0.128325440876615,-0.057082643893140723,-0.04341784967004086,NA,-0.06070934073502516,-0.08203914183492696
satyric,NA,NA,NA,NA,NA,NA
saucebox,NA,NA,NA,NA,NA,NA
sauceless,NA,NA,NA,NA,NA,NA
saucy,-0.12899976130282015,-0.05259074406250884,-0.05083188532287549,-0.03868423658315868,-0.04158798524131089,-0.06850259398237885
sauntering,NA,-0.05768193972329426,-0.05076315073359475,-0.05030530402626382,NA,-0.0542225452284445
saurian,NA,NA,NA,NA,NA,NA
saurless,NA,NA,NA,NA,NA,NA
savable,NA,NA,NA,NA,NA,NA
savage,-0.11944946837447454,-0.0248519099998207,0.01275286213806896,-0.01696908040850723,-0.04092591441119612,-0.050549093298499645
savant,NA,NA,NA,NA,NA,NA
saved,0.02860016462672933,-0.0455758410642262,-0.02888438189451608,-0.04927040829638804,-0.05856340122079798,-0.04557350811898207
saving,-0.1166649310909305,-0.05571544253235552,-0.0417964255542179,-0.05003109091602226,-0.05890118425631351,-0.07032816219890545
savoir-faire,NA,NA,NA,NA,NA,NA
savoir-vivre,NA,NA,NA,NA,NA,NA
savorless,NA,NA,NA,NA,NA,NA
savory,-0.12809996370871368,NA,NA,NA,NA,NA
scab,NA,NA,NA,NA,NA,NA
scabby,NA,-0.05749168832133918,-0.05048048523285786,NA,NA,-0.05749168832133918
scabrous,NA,NA,NA,NA,NA,NA
scaddle,NA,NA,NA,NA,NA,NA
scaffing,NA,NA,NA,NA,NA,NA
scalawag,NA,NA,NA,NA,NA,NA
scalding,NA,NA,NA,NA,NA,NA
scalping,NA,NA,NA,NA,NA,NA
scaly,NA,-0.0573891616593777,-0.04796378086878569,NA,NA,-0.0573891616593777
scambler,NA,NA,NA,NA,NA,NA
scambling,NA,NA,NA,NA,NA,NA
scamping,NA,NA,NA,NA,NA,NA
scampish,NA,NA,NA,NA,NA,NA
scancing,NA,NA,NA,NA,NA,NA
scandalized,-0.12903807731646208,-0.05676760338802154,-0.05103721586186002,NA,NA,-0.0929028403522418
scandalmongering,NA,NA,NA,NA,NA,NA
scandalmonging,NA,NA,NA,NA,NA,NA
scandalous,-0.12137823882248304,-0.03286185117271625,-0.04954076216990934,-0.04864283380949184,NA,-0.07318727826729474
scant,NA,NA,-0.05094576006381027,NA,NA,NA
scanty,NA,NA,-0.05105627781527644,NA,NA,NA
scapegallows,NA,NA,NA,NA,NA,NA
scapegoat,NA,NA,NA,NA,NA,NA
scapegrace,NA,NA,NA,NA,-0.0604812425258593,NA
scaramouch,NA,NA,NA,NA,NA,NA
scare,NA,NA,-0.05077796697105392,NA,NA,NA
scarecrow,NA,-0.05664601094818185,-0.04519542963080054,NA,-0.05792684037252502,-0.057286425660353434
scared,-0.08076827068879672,-0.02815240827854026,-0.02907484303792573,0.0133047611692757,0.02898905673200028,-0.031172690208996753
scarious,NA,NA,NA,NA,NA,NA
scarless,NA,NA,NA,NA,NA,NA
scarlet,NA,0.15598899580654485,-0.04879647433522845,-0.04934907900781674,-0.05893603318571527,-0.052360528842920154
scart,NA,NA,NA,NA,NA,NA
scary,-0.04448359991317369,-0.02424355581606407,0.00118046056000299,-0.04146641579565695,-0.05594761815698095,-0.041535297420468915
scatheful,NA,NA,NA,NA,NA,NA
scatheless,NA,NA,NA,NA,NA,NA
scathing,NA,NA,NA,NA,NA,NA
scathy,NA,NA,NA,NA,NA,NA
scatter-brained,NA,NA,NA,NA,NA,NA
scatterbrained,-0.1259433744607825,-0.05553074642916702,-0.05102756229951196,-0.04845818072879596,-0.05996643245652319,-0.07311702891149617
scattered,-0.1268877687460521,-0.04960833247696666,-0.04970365575945112,NA,NA,-0.08829571225275161
scattergood,NA,NA,NA,NA,NA,NA
scaturient,NA,NA,NA,NA,NA,NA
scavenging,NA,NA,NA,NA,NA,NA
scelerat,NA,NA,NA,NA,NA,NA
sceneful,NA,NA,NA,NA,NA,NA
scenic,NA,NA,-0.05052807695621605,NA,NA,NA
scented,-0.12857524455388944,-0.05177499962480068,-0.04920560501932134,-0.04877063618724198,-0.05934973639267079,-0.07222639639767056
scentful,NA,NA,NA,NA,NA,NA
sceptered,NA,NA,NA,NA,NA,NA
scepterless,NA,NA,NA,NA,NA,NA
schediastic,NA,NA,NA,NA,NA,NA
scheduled,-0.1267788009457602,-0.05775877460571559,-0.05068938274405143,NA,NA,-0.09226878777573788
schematizing,NA,NA,NA,NA,NA,NA
schemeful,NA,NA,NA,NA,NA,NA
scheming,-0.12489109068301948,-0.02675507108641815,-0.04650854626983991,-0.04701984157696299,-0.05938851885427487,-0.0694519993460243
schemy,NA,NA,NA,NA,NA,NA
schismatic,NA,-0.05746440268578141,-0.05099824567489042,NA,NA,-0.05746440268578141
schizophrenic,-0.04299755429332303,-0.0365935909705755,-0.03811447966079848,-0.03018863101686016,-0.05552447089834887,-0.04330752395576147
schnorrer,NA,NA,NA,NA,NA,NA
scholarly,-0.1049030188437317,-0.04858198819234266,-0.01748473149414321,-0.04897766767634008,-0.05287538121229876,-0.0638345139811783
scholastic,-0.1309078112001108,NA,-0.05091069043753077,NA,NA,-0.1309078112001108
schoolable,NA,NA,NA,NA,NA,NA
schooled,-0.12495134131026316,-0.05663418916194885,-0.04974326445333001,-0.04901788346170886,-0.05927360984270224,-0.07265060119206107
schoolman,NA,NA,NA,NA,NA,NA
schoolmasterish,NA,NA,-0.05101643916556324,NA,NA,NA
schoolteachery,NA,NA,NA,NA,NA,NA
schopenhauerian,NA,NA,-0.0501128507818516,NA,NA,NA
scient,NA,NA,NA,NA,NA,NA
sciential,NA,NA,NA,NA,NA,NA
scientific,-0.0849635467522073,-0.05621426043416813,0.04720170840514694,-0.05000218697018131,-0.06023772139393957,-0.06285442888762408
scientistic,NA,NA,NA,NA,NA,NA
scintillant,NA,NA,NA,NA,NA,NA
scintillescent,NA,NA,NA,NA,NA,NA
sciolous,NA,NA,NA,NA,NA,NA
scious,-0.1304092257319431,NA,-0.05085632132249639,-0.05030849083037286,NA,-0.09063277352721974
sclerogenous,NA,NA,NA,NA,NA,NA
scleroid,NA,NA,NA,NA,NA,NA
sclerous,NA,NA,NA,NA,NA,NA
scodgy,NA,NA,NA,NA,NA,NA
scoffing,NA,NA,-0.05090887372689847,NA,NA,NA
scoggins,NA,NA,NA,NA,NA,NA
scold,NA,NA,NA,NA,NA,NA
scolding,-0.130420145424223,-0.04980392692097531,-0.05085204172451901,NA,NA,-0.09063609357437101
scopeless,NA,NA,NA,NA,NA,NA
scopperil,NA,NA,NA,NA,NA,NA
scorcher,NA,NA,NA,NA,NA,NA
scornful,-0.12809846925716187,-0.05360256736693335,-0.04966372706714773,-0.04932014638932269,-0.05734185724186624,-0.07217665523327729
scorny,NA,NA,NA,NA,NA,NA
scortatory,NA,NA,NA,NA,NA,NA
scotch,-0.12941741239582896,-0.04799950498942493,-0.04338947026831821,-0.04061833247800899,-0.05068564545096299,-0.06787300827613377
scotticized,NA,NA,NA,NA,NA,NA
scoundrel,NA,NA,NA,NA,NA,NA
scoured,NA,NA,NA,NA,NA,NA
scourged,NA,-0.05762159334953377,-0.0507908964029878,NA,NA,-0.05762159334953377
scourging,NA,NA,-0.05109974765134462,NA,NA,NA
scoury,NA,NA,NA,NA,NA,NA
scouting,NA,NA,NA,-0.05027671896213968,-0.05876302553330968,-0.05876302553330968
scovy,NA,NA,NA,NA,NA,NA
scowbanker,NA,NA,NA,NA,NA,NA
scowdering,NA,NA,NA,NA,NA,NA
scowling,-0.12854509260477617,-0.04221635203476066,-0.03331101265769867,-0.04681752016848448,-0.04460344575069188,-0.06554560263967829
scrae,NA,NA,NA,NA,NA,NA
scraffling,NA,NA,NA,NA,NA,NA
scraggy,-0.1305228303989702,-0.05687481057962815,-0.05013954976856721,-0.04983266713659064,NA,-0.07917906358238852
scram,NA,NA,NA,NA,NA,NA
scrambling,NA,NA,-0.05085066781946673,NA,NA,NA
scrank,NA,NA,NA,NA,NA,NA
scrannel,NA,NA,NA,NA,NA,NA
scranny,NA,NA,NA,NA,NA,NA
scrap,NA,NA,-0.04729407806371721,NA,-0.05763184981852827,-0.05763184981852827
scrape-good,NA,NA,NA,NA,NA,NA
scrapepenny,NA,NA,NA,NA,NA,NA
scraping,NA,NA,-0.05103436170166179,-0.05013342463044702,NA,-0.05103436170166179
scrapping,NA,NA,NA,NA,-0.06009468341444529,NA
scrappy,NA,-0.05602665018906289,-0.05046787520675881,-0.04588093810967823,-0.05382779790932987,-0.05344077443505052
scrat,NA,NA,NA,NA,NA,NA
scratchy,NA,NA,-0.05061946923994005,NA,NA,NA
scrattling,NA,NA,NA,NA,NA,NA
scrauchling,NA,NA,NA,NA,NA,NA
scrawking,NA,NA,NA,NA,NA,NA
scrawling,NA,NA,NA,NA,NA,NA
scrawly,NA,NA,NA,NA,NA,NA
scrawning,NA,NA,NA,NA,NA,NA
scrawny,-0.12746874752694184,-0.03148332338887029,-0.00755253348088741,-0.01938662112860062,0.04825353494806238,-0.04647280638132504
screaming,-0.115430159828446,0.07846626824336721,-0.00125861032385707,7.475488476690671e-4,-0.01833573131173902,-0.03356923815409325
screamy,NA,NA,NA,NA,NA,NA
screeching,NA,-0.05093330463923883,-0.05071567453700463,-0.04854085473994517,NA,-0.05082448958812173
screechy,NA,-0.05754244090229116,NA,NA,NA,NA
screeving,NA,NA,NA,NA,NA,NA
screwed,NA,NA,NA,NA,NA,NA
screwy,NA,NA,NA,NA,NA,NA
scribacious,-0.13099155189637554,NA,NA,NA,NA,NA
scribblative,NA,NA,NA,NA,NA,NA
scribbling,NA,-0.05570381053685486,-0.05046748579068665,NA,NA,-0.05570381053685486
scrieving,NA,NA,NA,NA,NA,NA
scrimping,NA,NA,NA,NA,NA,NA
scrimpy,NA,NA,NA,NA,NA,NA
scrimshanking,NA,NA,NA,NA,NA,NA
scringeing,NA,NA,NA,NA,NA,NA
scripturist,NA,NA,NA,NA,NA,NA
scriver,NA,NA,NA,NA,NA,NA
scrobbling,NA,NA,NA,NA,NA,NA
scroggy,NA,NA,NA,NA,NA,NA
scrouging,NA,NA,NA,NA,NA,NA
scrounging,NA,NA,NA,NA,NA,NA
scrub,0.2569874604497432,-0.04942917798233776,-0.05081938069308293,-0.04841259121035757,-0.05971966341591489,-0.052095203325423285
scrubbing,NA,-0.05728840419339218,NA,-0.04936407134077888,NA,-0.05728840419339218
scrubby,NA,-0.05742178156121538,-0.05079790879879796,NA,-0.05865753440376515,-0.058039657982490264
scrumped,NA,NA,NA,NA,NA,NA
scrumptious,NA,NA,-0.04994463178643022,-0.05003299926029055,NA,-0.05003299926029055
scrunging,NA,NA,NA,NA,NA,NA
scrunt,NA,NA,NA,NA,NA,NA
scrupulous,-0.09814452065433896,-0.05519337585088264,-0.04145651611662174,-0.05007252092851539,-0.06020569889295309,-0.06590402908167252
scrutinous,NA,NA,NA,NA,NA,NA
scrying,NA,NA,NA,NA,NA,NA
scudding,NA,NA,NA,NA,NA,NA
scuddling,NA,NA,NA,NA,NA,NA
scuffling,NA,NA,NA,NA,NA,NA
scuffy,NA,NA,NA,NA,NA,NA
scuiroid,NA,NA,NA,NA,NA,NA
scullion,NA,NA,NA,-0.05005172955146259,-0.05859127604526358,-0.05859127604526358
sculptural,NA,NA,NA,NA,NA,NA
sculpturesque,NA,NA,NA,NA,NA,NA
scumfished,NA,NA,NA,NA,NA,NA
scumfishing,NA,NA,NA,NA,NA,NA
scummy,NA,NA,NA,NA,NA,NA
scunnered,NA,NA,NA,NA,NA,NA
scunnering,NA,NA,NA,NA,NA,NA
scunning,NA,NA,NA,NA,NA,NA
scurfed,NA,NA,NA,NA,NA,NA
scurfy,NA,NA,NA,NA,NA,NA
scurrilous,-0.12998071337289369,NA,-0.05057599291078214,NA,NA,-0.12998071337289369
scurrying,NA,-0.0576281211795407,-0.05069723015515082,NA,NA,-0.0576281211795407
scurvy,-0.1307267737744554,-0.05751437065406031,NA,NA,-0.0603869713671439,-0.09555687257079966
scutiferous,NA,NA,NA,NA,NA,NA
scuttering,NA,NA,NA,NA,NA,NA
scuttling,NA,NA,NA,NA,NA,NA
seamed,NA,NA,NA,NA,NA,NA
seamless,NA,NA,NA,NA,NA,NA
seamy,NA,NA,NA,NA,NA,NA
sear,NA,NA,NA,NA,NA,NA
searchant,NA,NA,NA,NA,NA,NA
searchful,NA,NA,NA,NA,NA,NA
searching,-0.12151319770716132,-0.05413163477560474,-0.04855655114257198,-0.04943994551277465,-0.05944947243354665,-0.07113356260727184
searchless,NA,NA,NA,NA,NA,NA
seared,NA,NA,-0.05094173431996225,NA,NA,NA
seary,NA,NA,NA,NA,NA,NA
seasoned,-0.114716879983959,-0.03611706060867826,-0.04067660320160594,-0.0497898582681566,NA,-0.06839444715124052
seasoner,NA,NA,NA,NA,NA,NA
secerning,NA,NA,NA,NA,NA,NA
seclusive,-0.13095239772396275,NA,-0.05105927578005767,NA,NA,-0.13095239772396275
second,10.69333278050602,0.8780541555567952,1.5727469312002451,0.32469207965854036,0.45853541142259,0.8085071444595426
second-class,-0.11752952487104772,-0.05723738020701255,-0.05004778951487357,NA,-0.06013783780305386,-0.07830158096037138
second-rate,-0.11847886247440556,-0.05690627289841091,-0.04608968977825201,NA,NA,-0.08769256768640823
second-sighted,-0.12803403571215,NA,-0.05089016417527436,NA,NA,-0.12803403571215
secondary,-0.08587032771392358,-0.05722825732222025,-0.04977139694268807,-0.04940909134864495,-0.05879174725440723,-0.06291543230830979
secretar,NA,NA,NA,NA,NA,NA
secretfalse,NA,NA,NA,NA,NA,NA
secretive,-0.07028686112446146,-0.04919715237648293,-0.02136131205539785,-0.04607360997569272,-0.05560945417223303,-0.055291769412217535
sectarian,-0.12909132510068283,-0.05715532321269908,-0.0509890691698056,NA,NA,-0.09312332415669096
sectional,NA,NA,-0.05062191124555373,NA,NA,NA
secular,0.00416596767531841,-0.04654352807750447,-0.02043441714798591,-0.04822773921313077,-0.06014624889828072,-0.043837983334225464
secularist,NA,NA,-0.05103531432907039,NA,NA,NA
secularized,-0.12745814359411692,NA,-0.04943178718615614,NA,NA,-0.12745814359411692
secularizing,NA,NA,NA,NA,NA,NA
secure,-0.01387231745400741,-0.03847955154074004,-0.03802647727220119,-0.04938401950289159,-0.06007048148950415,-0.04649013245133424
sedate,-0.1247179871969748,-0.05620974442102713,-0.04918003449265832,-0.04978465549578114,-0.06075924206325552,-0.07286790729425965
sedative,NA,NA,NA,NA,NA,NA
sedent,NA,NA,NA,NA,NA,NA
sedentary,0.04222878662688775,-0.04825654740081282,-0.03954830399478549,-0.04959282881595164,NA,-0.04579922673718331
seditious,-0.11647830364891087,NA,-0.04886490856619962,NA,NA,-0.11647830364891087
seduceable,NA,NA,NA,NA,NA,NA
seductive,-0.12144036682226836,0.01946013064086143,-0.04312338057309698,-0.04518805388982311,-0.05924336804799915,-0.0672487923332969
sedulous,NA,NA,NA,NA,NA,NA
seeded,NA,-0.05736340107777182,-0.0508646131476335,NA,NA,-0.05736340107777182
seedful,NA,NA,NA,NA,NA,NA
seedless,NA,NA,NA,NA,NA,NA
seedy,-0.12980472996013773,-0.05730626417996534,-0.04617589182297944,NA,-0.0599113292830137,-0.08234077447437226
seeking,-0.07509798984634096,-0.03739926550049986,-0.03467670893204661,-0.04626596644252305,-0.0564587699009464,-0.053805497922577564
seelful,NA,NA,NA,NA,NA,NA
seemly,-0.13025133540755612,-0.05721073280422269,-0.05009798778624521,NA,-0.06016917085082196,-0.08254374635420025
seen,-0.12006615876210965,-0.05018376814855951,-0.03529953761163481,-0.0473899714797846,-0.05398840508444676,-0.06790707586872513
seer,NA,-0.05681847286227906,-0.05086057569308476,NA,NA,-0.05681847286227906
seesawing,NA,NA,NA,NA,NA,NA
seething,NA,-0.05665325330168264,-0.04935498530678801,-0.04982913090244229,NA,-0.05324119210206246
segmental,NA,NA,NA,NA,NA,NA
segregative,NA,NA,NA,NA,NA,NA
seigniorial,NA,NA,NA,NA,NA,NA
seismic,NA,NA,NA,NA,NA,NA
seizable,NA,NA,NA,NA,NA,NA
seld,NA,NA,NA,NA,NA,NA
select,-0.09215021762653286,-0.05679939392074032,-0.04862387328025303,-0.04985319126062262,-0.05976052285400961,-0.06464083141547636
selective,-0.12845044295634905,-0.05687067485001372,-0.05074258087366939,NA,NA,-0.0926605589031814
self-abandoned,NA,NA,NA,NA,NA,NA
self-abandoning,NA,NA,NA,NA,NA,NA
self-abased,NA,NA,NA,NA,NA,NA
self-abasing,NA,NA,NA,NA,NA,NA
self-abhorring,NA,NA,NA,NA,NA,NA
self-absorbed,-0.09183750836496504,-0.04929487354178194,-0.04370248177837929,-0.04880416700327382,-0.05769598577598676,-0.06190813367150189
self-accusing,NA,NA,NA,NA,NA,NA
self-acting,-0.13099155189637554,NA,-0.05106264181921718,NA,NA,-0.13099155189637554
self-actualized,-0.05080931432718046,-0.05548569628745382,-0.05043236046097769,NA,NA,-0.05314750530731714
self-actualizing,NA,NA,NA,NA,NA,NA
self-admiration,NA,NA,NA,NA,NA,NA
self-admission,NA,NA,NA,NA,NA,NA
self-advertising,NA,NA,NA,NA,NA,NA
self-affected,NA,NA,NA,NA,NA,NA
self-affrighted,NA,NA,NA,NA,NA,NA
self-affrighting,NA,NA,NA,NA,NA,NA
self-analyzing,NA,NA,NA,NA,NA,NA
self-annihilating,NA,NA,NA,NA,NA,NA
self-applauding,NA,NA,NA,NA,NA,NA
self-approving,NA,NA,NA,NA,NA,NA
self-assertive,-0.12748511116998776,-0.05586115138334764,-0.05071046412174055,-0.05011970542301748,NA,-0.07801890889169198
self-assured,-0.092442434743882,-0.01869346985906589,-0.03319005099574744,-0.04639589776476632,-0.0566695632279392,-0.05717448668308374
self-benefiting,NA,NA,NA,NA,NA,NA
self-blinded,NA,NA,-0.05101791208388464,NA,NA,NA
self-boasting,NA,NA,NA,NA,NA,NA
self-canting,NA,NA,NA,NA,NA,NA
self-centered,-0.01603547736263278,-0.041989392975583,-0.03705944711265626,-0.04554136668425116,-0.05677910554672347,-0.04534232807980347
self-collected,NA,NA,NA,NA,NA,NA
self-command,NA,NA,NA,NA,NA,NA
self-commending,NA,NA,NA,NA,NA,NA
self-complacent,-0.13071674221829324,NA,-0.05084168272084695,NA,NA,-0.13071674221829324
self-conceited,-0.1255830187442819,NA,-0.05063096248846866,-0.04988890281112725,-0.0604672668697703,-0.07889374936750695
self-concentered,NA,NA,NA,NA,NA,NA
self-concerned,NA,NA,NA,NA,NA,NA
self-condemning,NA,NA,NA,NA,NA,NA
self-confident,-0.0789041299719467,-0.03352146757585563,-0.03732026840348094,-0.04683449318442929,-0.05854967481465354,-0.055402141593627614
self-confiding,NA,NA,NA,NA,NA,NA
self-congratulating,NA,NA,NA,NA,NA,NA
self-conscious,-0.08515052503806576,-0.05281255291263347,-0.04448837984911286,-0.04371935159304487,-0.05481669679841696,-0.059317038649557265
self-conserving,NA,NA,NA,NA,NA,NA
self-consistent,NA,NA,NA,NA,NA,NA
self-consumed,NA,NA,NA,NA,NA,NA
self-consuming,NA,NA,NA,NA,NA,NA
self-contained,-0.11197746265010348,-0.05023705113609733,-0.04107929892619914,-0.04773025135868215,-0.05726459507808712,-0.06680234005574252
self-contemptuous,NA,NA,NA,NA,NA,NA
self-contented,NA,NA,-0.05103585206469448,NA,NA,NA
self-contradictory,-0.1302283668786416,NA,-0.05101252965394718,-0.04975994564227325,NA,-0.09062044826629438
self-controlled,-0.09478199034257434,-0.05507061213778108,-0.04309230347742514,-0.04970368111587947,NA,-0.06651876119874496
self-convicting,NA,NA,NA,NA,NA,NA
self-correcting,NA,NA,NA,NA,NA,NA
self-created,-0.12950874893280503,-0.05733337178432752,-0.04972784696309913,NA,NA,-0.09342106035856627
self-critical,-0.12442651472777336,-0.05744648156131821,-0.05069367557653155,NA,NA,-0.09093649814454578
self-cultured,NA,NA,-0.05109974765134462,NA,NA,NA
self-deceiving,NA,NA,-0.05088562296306474,NA,NA,NA
self-defeating,-0.12936097651512504,NA,NA,NA,NA,NA
self-defensive,NA,NA,NA,NA,NA,NA
self-degrading,NA,NA,NA,NA,NA,NA
