TDA,coded,person_zscore,woman_zscore,man_zscore,girl_zscore,boy_zscore
apt,[apt person],-0.12767047151082628,-0.0548848502373361,-0.05031471218348482,-0.05031502603143551,-0.06075646003854737
aquiline,[aquiline person],-0.131015242161356,-0.05786655611051845,-0.05060635827244331,NA,NA
arable,[arable person],NA,NA,NA,NA,NA
arbitrary,[arbitrary person],-0.11425248791170285,-0.05756829204180747,-0.04830700360007492,NA,NA
arbitrative,[arbitrative person],NA,NA,NA,NA,NA
arcadian,[arcadian person],NA,-0.0564424839438659,-0.05078994032747371,-0.0491425503734481,-0.0578400348373303
arch,[arch person],-0.13106215218715553,-0.05769712108617725,-0.0510154799696016,-0.04901974247122187,-0.05910301601912306
archaic,[archaic person],-0.1291721644098968,-0.05650441536655612,-0.03462415259751804,NA,NA
archangelic,[archangelic person],NA,NA,NA,NA,NA
archetypal,[archetypal person],-0.12584698727624063,-0.04322655204525228,-0.03995549946041141,-0.04858991481343004,-0.058383435144118444
architectonical,[architectonical person],NA,NA,NA,NA,NA
arctic,[arctic person],NA,NA,-0.048787726525449986,NA,-0.05936951566176857
ardent,[ardent person],-0.1271713373948495,-0.05194895024659634,-0.046515423084521224,-0.04604016045507269,-0.05672245569075235
arduous,[arduous person],NA,NA,-0.05102801934250852,NA,NA
ardurous,[ardurous person],NA,NA,NA,NA,NA
areel,[areel person],NA,NA,NA,NA,NA
arenaceous,[arenaceous person],NA,NA,NA,NA,NA
arenose,[arenose person],NA,NA,NA,NA,NA
arguing,[arguing person],-0.12950310892117764,-0.057199624799189205,-0.050464902874706924,NA,NA
argumental,[argumental person],NA,NA,NA,NA,NA
argumentative,[argumentative person],-0.09372792144069242,-0.05109710105525334,-0.04675493919622627,-0.04954268951895417,-0.05877931075824341
arid,[arid person],-0.1307437932925526,-0.057802229227139255,-0.05084990389049822,NA,NA
aristocratic,[aristocratic person],-0.1224960668357433,0.03311853288807397,-0.03614578436599712,-0.03593533549034108,-0.05317018845086969
armipotent,[armipotent person],NA,NA,NA,NA,NA
armor-piercing,[armor - piercing person],NA,NA,NA,NA,NA
aroused,[aroused person],-0.12211563796797877,-0.040994683793585444,-0.04219567956400561,-0.04932497376219193,-0.059872054812675185
arousing,[arousing person],-0.13083531074837307,-0.05567593652339812,-0.05025469226372815,NA,NA
arraigning,[arraigning person],NA,NA,NA,NA,NA
arrant,[arrant person],NA,NA,NA,NA,NA
arrested,[arrested person],0.6770266853851,-0.053556830201723866,-0.02893775832197955,-0.049657270484040984,-0.05881221194869347
arresting,[arresting person],-0.11666520783620948,-0.0551319916693924,-0.04925323313314025,-0.0500518057738144,-0.060696707231375165
arrhythmic,[arrhythmic person],NA,NA,NA,NA,NA
arrogant,[arrogant person],0.06662427650577059,-0.028637612190770337,0.0796447575420443,-0.04173592232850264,-0.023563362360709435
arrogative,[arrogative person],NA,NA,NA,NA,NA
arrowy,[arrowy person],NA,NA,NA,NA,NA
artful,[artful person],-0.12610012979351254,-0.04788893650815841,-0.04570388614133238,-0.04879260746758985,-0.059593137623956585
articulate,[articulate person],-0.054812622599065074,-0.018109270333430936,-0.02068431489628469,-0.04522819752870311,-0.05368599421082875
artificial,[artificial person],0.23223955051754738,-0.03751834450106772,-0.002410644491494257,-0.04776722109948729,-0.05886421705617905
artistic,[artistic person],-0.05901736271646252,-0.04473393950318435,-0.043872292345940894,-0.045978756503959564,-0.05084587854488134
artless,[artless person],-0.12736584237987195,-0.056327384979054804,-0.050094357360716185,-0.04245130816671373,-0.05663542673536831
artsy,[artsy person],-0.12044518339072699,-0.05639106917785891,NA,-0.04490687005637329,NA
asbestive,[asbestive person],NA,NA,NA,NA,NA
ascendant,[ascendant person],-0.1296135191038522,NA,-0.05108051563852105,NA,NA
ascensive,[ascensive person],NA,NA,NA,NA,NA
ascetic,[ascetic person],-0.12185677471585328,-0.049770249537050365,-0.04367222594675197,-0.04995463253079072,-0.05920097666036631
asexual,[asexual person],0.10768485091749866,-0.04924441670288801,-0.04944625494080843,-0.04984988812097931,NA
ashamed,[ashamed person],-0.12070547682656588,-0.05722246931454003,-0.05056485153920314,-0.050151304020812255,-0.05965395175985299
ashen,[ashen person],NA,-0.056004874174101896,-0.04997178146825537,-0.04935114496077315,NA
asinine,[asinine person],-0.130639246863103,-0.05726015400098834,-0.05083558928052808,NA,NA
asocial,[asocial person],-0.12330698100124136,NA,-0.050124789996085765,NA,NA
asomatous,[asomatous person],NA,NA,NA,NA,NA
aspectable,[aspectable person],NA,NA,NA,NA,NA
aspen,[aspen person],NA,NA,NA,NA,NA
asperate,[asperate person],NA,NA,NA,NA,NA
aspersive,[aspersive person],NA,NA,NA,NA,NA
asperulous,[asperulous person],NA,NA,NA,NA,NA
aspiring,[aspiring person],-0.12419226471983627,-0.0494605924235992,-0.04632944586837378,-0.0482471257659539,-0.05792281847781756
assailing,[assailing person],NA,NA,-0.05101798784418299,NA,NA
assaulting,[assaulting person],-0.1299118554264675,-0.057690986369778686,-0.050856666698358116,-0.05022689645771656,NA
assembler,[assembler person],NA,NA,NA,NA,NA
assentator,[assentator person],NA,NA,NA,NA,NA
assentient,[assentient person],NA,NA,NA,NA,NA
assertive,[assertive person],0.010890017194553472,3.182492104361318e-4,-0.04461056553731407,-0.04643123804662808,-0.058902424890250084
asseverative,[asseverative person],NA,NA,NA,NA,NA
assiduous,[assiduous person],-0.1289290331786187,NA,-0.050531403818662675,-0.05026439459873613,NA
assimilable,[assimilable person],NA,NA,NA,NA,NA
assimilative,[assimilative person],NA,NA,NA,NA,NA
assish,[assish person],NA,NA,NA,NA,NA
assistful,[assistful person],NA,NA,NA,NA,NA
assisting,[assisting person],-0.11723728132156969,-0.057405575992569464,-0.05001404901737979,-0.0501575636468966,-0.060847840441700614
assistive,[assistive person],-0.12026068969169831,NA,NA,NA,NA
assuaged,[assuaged person],NA,NA,-0.05113974938186401,NA,NA
assuaging,[assuaging person],NA,NA,-0.051159217814990714,NA,NA
assuasive,[assuasive person],NA,NA,NA,NA,NA
assuming,[assuming person],-0.11933679101284161,-0.05766218241564068,-0.04813483378330813,NA,NA
assumptive,[assumptive person],NA,NA,NA,NA,NA
assured,[assured person],-0.07696616831963866,-0.012909367862269969,-0.02965912449370297,-0.04564848670865212,-0.0567075970886136
assuring,[assuring person],NA,NA,-0.05041699965236592,NA,NA
astatic,[astatic person],NA,NA,NA,NA,NA
asthenic,[asthenic person],-0.12952313149316527,-0.05773311142238214,-0.05104901222524031,-0.05035214859489001,-0.06079052869059405
astonished,[astonished person],-0.12612730328406715,-0.044307430648808224,-0.039146780353830866,-0.04201015356648356,-0.04666848868644749
astonishing,[astonishing person],-0.1155382230700499,-0.039668416534087085,-0.04353133411633725,-0.046765084771126585,-0.058252891711042386
astonying,[astonying person],NA,NA,NA,NA,NA
astounded,[astounded person],-0.13076767736056635,-0.057085752777657824,-0.04927183085475499,-0.04948706827003326,-0.059537099467319055
astounding,[astounding person],-0.12719851088540413,-0.05246076087184769,-0.048880715133523704,-0.04965375317033645,-0.06017315377172947
astral,[astral person],-0.12947250298971089,-0.057782592292076815,-0.04926647696519923,NA,NA
astricted,[astricted person],NA,NA,NA,NA,NA
astrictive,[astrictive person],NA,NA,NA,NA,NA
astringent,[astringent person],NA,NA,NA,NA,NA
astrut,[astrut person],NA,NA,NA,NA,NA
astucious,[astucious person],NA,NA,-0.051159217814990714,NA,NA
astute,[astute person],-0.0685995935962458,-0.029110861741516444,-0.021067540675012757,-0.04789658670523046,-0.05756833468393623
asymmetric,[asymmetric person],NA,NA,NA,NA,NA
atactic,[atactic person],NA,NA,NA,NA,NA
atavistic,[atavistic person],NA,NA,-0.049774532905674754,NA,NA
atemporal,[atemporal person],NA,NA,NA,NA,NA
atheist,[atheist person],-0.12740588752384718,-0.05588510113965381,-0.05048800913489494,-0.04928026214730374,-0.059226448549747006
atheistic,[atheistic person],-0.1287754314477995,-0.05745634807400135,-0.05078926404668772,NA,NA
athletic,[athletic person],-0.044100546585695406,0.014071699117304584,0.01410187803311206,-0.00774317191617248,-0.002909905387863192
atlantean,[atlantean person],NA,-0.05586815763721969,-0.05080174706286246,NA,NA
atomical,[atomical person],NA,NA,NA,NA,NA
atoning,[atoning person],NA,NA,NA,NA,NA
atopic,[atopic person],-0.12647054737528324,-0.05730572617994908,-0.051021453783211185,NA,NA
atrabilious,[atrabilious person],NA,NA,-0.05104619438863201,NA,NA
atramentous,[atramentous person],NA,NA,NA,NA,NA
atrocious,[atrocious person],-0.12871593580532203,-0.05584654006514857,-0.05032316569330971,-0.05017165674790936,NA
attached,[attached person],-0.07652281136848452,-0.05579629381655083,-0.04835603395705925,-0.049438779725954014,-0.06011700948221953
attaching,[attaching person],-0.13039282620928408,NA,-0.050116054702600055,NA,NA
attacking,[attacking person],-0.12586557966451484,-0.05645475337666301,-0.046360442071065024,-0.048250106540279766,-0.05905950154143104
attaining,[attaining person],NA,-0.057706352373710315,-0.05050238010159724,NA,NA
attainting,[attainting person],NA,NA,NA,NA,NA
attemperate,[attemperate person],NA,NA,NA,NA,NA
attempered,[attempered person],NA,NA,NA,NA,NA
attempering,[attempering person],NA,NA,NA,NA,NA
attent,[attent person],NA,NA,NA,NA,NA
attention-seeking,[attention - seeking person],-0.12797081009064037,NA,NA,NA,NA
attentive,[attentive person],-0.07935457512101748,-0.05103224833903999,-0.03739690382007992,-0.048052779279906546,-0.054923503503240816
attenuated,[attenuated person],-0.12966743702984737,-0.0573788753697681,-0.05061424821494654,NA,NA
attesting,[attesting person],-0.09641666682188535,NA,-0.051159217814990714,NA,NA
attitudinizing,[attitudinizing person],NA,NA,NA,NA,NA
attracted,[attracted person],-0.12381326603578513,-0.056878340937516016,-0.0492690130181467,NA,NA
attracting,[attracting person],-0.13060892696837892,NA,-0.050827558446194444,NA,NA
attractive,[attractive person],0.43117810505155557,2.05821762898819,0.34080185439878713,0.33868838178619837,0.0035217466807620987
attrahent,[attrahent person],NA,NA,NA,NA,NA
attrite,[attrite person],NA,NA,NA,NA,NA
atypical,[atypical person],-0.12313535895563332,-0.05484862619764936,-0.05006533364365075,-0.049918624776934095,-0.05818369307822484
au fait,[au fait person],NA,NA,NA,NA,NA
audacious,[audacious person],-0.12215854347938078,-0.047456585066736036,-0.04574333585384851,-0.0477916634489595,-0.051035856386512354
audient,[audient person],NA,NA,NA,NA,NA
augural,[augural person],NA,NA,NA,NA,NA
august,[august person],-0.08154275620252023,-0.05545158118082218,-0.04902865155545917,NA,NA
augustinian,[augustinian person],-0.12182960122529866,NA,-0.05085320075932992,NA,NA
auld-farrant,[auld - farrant person],NA,NA,NA,NA,NA
aulic,[aulic person],NA,NA,NA,NA,NA
auriferous,[auriferous person],NA,NA,NA,NA,NA
aurivorous,[aurivorous person],NA,NA,NA,NA,NA
auspicious,[auspicious person],-0.1268781497336024,-0.055131407410687776,-0.050849932068864304,NA,-0.060678866295521425
austere,[austere person],-0.12065685058031025,-0.044663828458629366,-0.015710833282644738,-0.04989096319118994,-0.06024787131391284
authentic,[authentic person],0.15315039116650028,-0.04619458626474641,-0.0364162966803934,-0.049161627329133734,-0.05961638072301647
authoritarian,[authoritarian person],-0.10591308667886461,-0.05420360458774355,-0.045134683146456876,NA,NA
authoritative,[authoritative person],-0.03720706108710503,-0.04788309392111217,-0.0417363721968536,NA,-0.06026718749669321
autistic,[autistic person],0.13756138869043494,-0.04485079124410931,-0.04135878209134212,-0.024989932165711444,0.08731364945600417
autochthonous,[autochthonous person],NA,NA,-0.05111559770429431,NA,NA
autocratic,[autocratic person],-0.12481439463516548,-0.055620431946458763,-0.048274598479079535,NA,NA
autodynamic,[autodynamic person],NA,NA,NA,NA,NA
automatic,[automatic person],-0.12227009780902601,-0.0536871198928552,-0.049309871648966976,NA,NA
automaton,[automaton person],NA,NA,-0.050908035859727335,NA,-0.06047266073769747
autonoetic,[autonoetic person],NA,NA,NA,NA,NA
autonomous,[autonomous person],0.1999173985946963,-0.03906663006832351,-0.028281202392246914,-0.04985972467625471,NA
autumnal,[autumnal person],NA,NA,-0.0510607626038969,NA,NA
avaricious,[avaricious person],-0.10994620475065399,-0.05374262446979457,-0.034970746500338275,-0.050121853970472564,NA
avenging,[avenging person],NA,-0.05290655026347643,-0.0507430233479456,NA,-0.05814145219500185
average,[average person],12.967882499977577,0.5823801411058747,0.6857050552540453,0.07101484732221648,0.08296220168680223
averse,[averse person],-0.021775378819513747,NA,-0.05025187442711985,NA,NA
averted,[averted person],-0.1303892507500006,NA,-0.05103041450362557,NA,NA
avian,[avian person],NA,NA,-0.0507240311292057,NA,NA
avid,[avid person],NA,-0.05720277979619418,-0.050574516718769585,-0.05012477512931192,-0.05740913537530689
avoided,[avoided person],-0.12724284658051951,NA,-0.050272444634360404,NA,NA
avoiding,[avoiding person],-0.12639617782218643,-0.05748830702514433,-0.04990387160599547,NA,NA
avuncular,[avuncular person],-0.1299836506488802,NA,-0.043883563692374075,NA,NA
awake,[awake person],-0.07376255680162158,-0.0526868689905375,-0.046047662207544325,-0.048019394607456696,-0.05538093618336912
awakened,[awakened person],-0.04135459385596646,-0.049910471626160316,-0.04239292812658623,-0.050082984673263095,-0.06001066434405513
awakening,[awakening person],-0.12654491692838007,-0.05569930687158311,-0.04970408699046738,-0.04934464687274273,-0.06031473502353717
aware,[aware person],0.018698820269720157,-0.03817855683729377,-0.04628999615585765,-0.04896072313956945,NA
awe-stricken,[awe - stricken person],NA,NA,-0.05114234460938025,NA,-0.06078405458537646
aweary,[aweary person],NA,NA,NA,NA,NA
awed,[awed person],-0.12977226949603962,-0.05736286668126138,-0.050723721167178784,-0.04969309939143805,-0.06025540674785463
aweless,[aweless person],NA,NA,NA,NA,NA
awesome,[awesome person],-0.006186376343448395,-0.030296906911904845,-0.032648849135103526,-0.03347321589716459,-0.058112796319448566
awful,[awful person],0.24954477344969336,0.06607072382891425,0.056369427157530946,-0.027040704901916558,-0.03294550828259848
awing,[awing person],NA,NA,NA,NA,NA
awkward,[awkward person],-0.06928608177867804,-0.04659772477093754,-0.020608233307860737,0.01659783122895977,0.03611515180080876
awry,[awry person],NA,NA,-0.051156650765840556,NA,NA
axungious,[axungious person],NA,NA,NA,NA,NA
baaing,[baaing person],NA,NA,NA,NA,NA
baalish,[baalish person],NA,NA,NA,NA,NA
babbitt,[babbitt person],NA,NA,-0.051159217814990714,NA,NA
babbler,[babbler person],NA,NA,NA,NA,NA
babbling,[babbling person],NA,-0.05493626500334308,-0.04844282332459472,-0.0482840873675948,-0.0591401625244699
babelish,[babelish person],NA,NA,NA,NA,NA
baboonish,[baboonish person],NA,NA,NA,NA,NA
babying,[babying person],NA,NA,NA,NA,NA
babyish,[babyish person],NA,NA,NA,-0.04997824026345169,-0.06012178546147841
babylonian,[babylonian person],NA,-0.04816938068637833,-0.05007350536981481,-0.04954936645344414,-0.06043678782681965
baccate,[baccate person],NA,NA,NA,NA,NA
bacchanalian,[bacchanalian person],NA,NA,NA,NA,NA
bachelorly,[bachelorly person],NA,NA,NA,NA,NA
backbiting,[backbiting person],NA,-0.05745412789092378,NA,NA,NA
backboned,[backboned person],NA,NA,NA,NA,NA
backcapping,[backcapping person],NA,NA,NA,NA,NA
backening,[backening person],NA,NA,NA,NA,NA
backhanded,[backhanded person],NA,NA,NA,NA,NA
backjawing,[backjawing person],NA,NA,NA,NA,NA
backslapping,[backslapping person],NA,NA,-0.05037839529083229,NA,NA
backsliding,[backsliding person],NA,NA,-0.050969633767984655,NA,NA
backstairs,[backstairs person],NA,NA,NA,NA,NA
backtalking,[backtalking person],NA,NA,NA,NA,NA
backward,[backward person],-0.12202410621032113,-0.055741957757020726,-0.04910332422557898,-0.0472175663137951,-0.04690198100577052
backwoodsy,[backwoodsy person],NA,NA,NA,NA,NA
bacon,[bacon person],-0.13108818153073942,NA,-0.05045391331193458,NA,-0.05998699671350556
baconian,[baconian person],NA,NA,-0.050795153325199044,NA,NA
bacteroid,[bacteroid person],NA,NA,NA,NA,NA
bad,[bad person],5.37074661439417,0.24695721878076096,1.212358717344305,1.227734132223027,5.646978038282198
bad-mouthing,[bad-mouthing person],NA,NA,NA,NA,NA
badaud,[badaud person],NA,NA,NA,NA,NA
baddish,[baddish person],NA,NA,NA,NA,-0.06072837728050516
badgered,[badgered person],NA,-0.05772056738799384,-0.05053889926404074,NA,NA
badgering,[badgering person],NA,NA,NA,NA,NA
badinaging,[badinaging person],NA,NA,NA,NA,NA
badinering,[badinering person],NA,NA,NA,NA,NA
baff,[baff person],NA,NA,NA,NA,NA
baffled,[baffled person],-0.12904058750826394,-0.05594527978623016,-0.04718606819729534,-0.04954644529460478,-0.05879576135346843
baffling,[baffling person],-0.12948623275335955,-0.05564964488169,-0.050010667613449834,-0.04956164724366676,NA
baggage,[baggage person],-0.12996205487480786,NA,-0.03599080335254092,NA,-0.054064888565366585
bairnish,[bairnish person],NA,NA,NA,NA,NA
baited,[baited person],NA,NA,-0.05103144583182421,NA,NA
baiting,[baiting person],NA,NA,NA,NA,NA
balaamitical,[balaamitical person],NA,NA,NA,NA,NA
balanced,[balanced person],0.052179421000425635,-0.04473978209023059,-0.036424750190218284,-0.04834429900897757,-0.05907329881484558
balancing,[balancing person],NA,NA,-0.04989964485108303,-0.0487788959056908,NA
balatron,[balatron person],NA,NA,NA,NA,NA
bald,[bald person],-0.09654538335609139,-4.705000408073813e-4,0.7034574258863012,-0.030420902987463947,-0.034717927252005114
baleful,[baleful person],NA,-0.05747685555453369,-0.05091620758589139,-0.05039987079184735,NA
baleless,[baleless person],NA,NA,NA,NA,NA
balked,[balked person],NA,NA,NA,NA,NA
balking,[balking person],NA,NA,NA,NA,NA
balky,[balky person],NA,-0.05771710273387542,-0.05102367987413174,NA,NA
ballasted,[ballasted person],NA,NA,-0.051054816968653396,NA,NA
ballasting,[ballasting person],NA,NA,NA,NA,NA
ballsy,[ballsy person],NA,-0.05398217053869075,NA,-0.049043588665828905,NA
balmy,[balmy person],NA,NA,NA,NA,NA
balsamic,[balsamic person],NA,NA,NA,NA,NA
bamboozled,[bamboozled person],NA,NA,NA,NA,NA
bamboozler,[bamboozler person],NA,NA,NA,NA,NA
